X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD
-96.6522639899999,40.7958982100001,3860,0105568506,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,NOT AVAILABLE,(402) 481-1111,GENERAL ACUTE CARE,OPEN,374,LANCASTER,31109,USA,40.79589821,-96.65226399,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY/OTHER,2020/04/07 00:00:00+00,http://www.bryanhealth.com/,500001,BRYAN MEDICAL CENTER,31,PROPRIETARY,-999,374,NOT AVAILABLE,Y
-97.80754526,40.7833479400001,3861,0001368371,"HENDERSON HEALTH CARE SERVICES, INC",1621 FRONT STREET,HENDERSON,NE,68371,NOT AVAILABLE,(402) 723-4445,CRITICAL ACCESS,OPEN,13,YORK,31185,USA,40.78334794,-97.80754526,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,http://www.hendersonhealthcare.org/getpage.php?name=message,820001,"HENDERSON HEALTH CARE SERVICES, INC. DBA HENDERSON HEALTH CARE",31,PROPRIETARY,-999,13,NOT AVAILABLE,N
-96.180395,41.2377526500001,3862,0106368130,ALEGENT HEALTH,16901 LAKESIDE HILLS CT,OMAHA,NE,68130,NOT AVAILABLE,(402) 717-8167,GENERAL ACUTE CARE,OPEN,157,DOUGLAS,31055,USA,41.23775265,-96.180395,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY/OTHER,2020/04/07 00:00:00+00,NOT AVAILABLE,H000106,CHI HEALTH LAKESIDE,31,PROPRIETARY,-999,157,NOT AVAILABLE,Y
-96.62350501,40.7947330100001,3863,0001568506,"LINCOLN SURGERY CENTER, LLC",1710 SOUTH 70TH STREET,LINCOLN,NE,68506,NOT AVAILABLE,(402) 484-9090,GENERAL ACUTE CARE,OPEN,20,LANCASTER,31109,USA,40.79473301,-96.62350501,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,NOT AVAILABLE,H000103,"LINCOLN SURGERY CENTER, LLC DBA LINCOLN SURGICAL HOSPITAL",31,PROPRIETARY,-999,20,NOT AVAILABLE,N
-98.00293433,41.1072970500001,3864,0001668826,MERRICK MEDICAL CENTER,1715 26TH ST,CENTRAL CITY,NE,68826,NOT AVAILABLE,(308) 946-3015,CRITICAL ACCESS,OPEN,20,MERRICK,31121,USA,41.10729705,-98.00293433,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,NOT AVAILABLE,H000131,MERRICK MEDICAL CENTER,31,PROPRIETARY,-999,20,LEVEL IV,N
-96.19039028,41.2600073500001,3865,0179968118,MADONNA REHABILITATION HOSPITAL,17500 BURKE STREET,OMAHA,NE,68118,NOT AVAILABLE,(402) 413-3000,LONG TERM CARE,OPEN,108,DOUGLAS,31055,USA,41.26000735,-96.19039028,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY/OTHER,2020/04/07 00:00:00+00,NOT AVAILABLE,H000132,MADONNA REHABILITATION SPECIALTY HOSPITAL OMAHA,31,PROPRIETARY,-999,108,NOT AVAILABLE,N
-96.63558327,41.1932757800001,3866,0001768066,SAUNDERS MEDICAL CENTER,1760 COUNTY RD J,WAHOO,NE,68066,NOT AVAILABLE,(402) 443-4191,CRITICAL ACCESS,OPEN,16,SAUNDERS,31155,USA,41.19327578,-96.63558327,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,http://www.saundersmedicalcenter.com,H000108,SAUNDERS MEDICAL CENTER,31,PROPRIETARY,-999,16,LEVEL IV,Y
-96.03020737,41.2408459800001,3867,0010168124,"SELECT SPECIALTY HOSPITAL - OMAHA, INC",1870 SOUTH 75TH STREET,OMAHA,NE,68124,NOT AVAILABLE,(402) 361-5830,LONG TERM CARE,OPEN,52,DOUGLAS,31055,USA,41.24084598,-96.03020737,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY/OTHER,2020/04/07 00:00:00+00,NOT AVAILABLE,H000109,"SELECT SPECIALTY HOSPITAL - OMAHA, INC DBA SELECT SPE",31,PROPRIETARY,-999,52,NOT AVAILABLE,Y
-96.19702289,40.3796756200001,3868,0001868450,JOHNSON COUNTY HOSPITAL,202 HIGH ST,TECUMSEH,NE,68450,NOT AVAILABLE,(402) 335-3361,CRITICAL ACCESS,OPEN,18,JOHNSON,31097,USA,40.37967562,-96.19702289,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,http://www.jchosp.com,450001,JOHNSON COUNTY HOSPITAL,31,GOVERNMENT - LOCAL,-999,18,LEVEL IV,Y
-95.85332562,40.39122889,3869,0001968305,NEMAHA COUNTY HOSPITAL,2022 13TH STREET,AUBURN,NE,68305,NOT AVAILABLE,(402) 274-4366,CRITICAL ACCESS,OPEN,16,NEMAHA,31127,USA,40.39122889,-95.85332562,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,NOT AVAILABLE,560001,NEMAHA COUNTY HOSPITAL,31,GOVERNMENT - LOCAL,-999,16,LEVEL IV,Y
-97.5921534,40.8825718000001,3870,0002068467,YORK GENERAL HEALTH CARE SERVICES,2222 N LINCOLN AVE,YORK,NE,68467,NOT AVAILABLE,(402) 362-6671,CRITICAL ACCESS,OPEN,25,YORK,31185,USA,40.8825718,-97.5921534,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,NOT AVAILABLE,820002,YORK GENERAL HEALTH CARE SERVICES,31,PROPRIETARY,-999,25,NOT AVAILABLE,Y
-96.6981556599999,40.78948023,3871,0106268502,BRYAN MEDICAL CENTER,2300 SOUTH 16TH ST,LINCOLN,NE,68502,NOT AVAILABLE,(402) 481-1111,GENERAL ACUTE CARE,OPEN,266,LANCASTER,31109,USA,40.78948023,-96.69815566,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY/OTHER,2020/04/07 00:00:00+00,http://www.bryanhealth.com/,500003,BRYAN MEDICAL CENTER,31,PROPRIETARY,-999,266,LEVEL II,Y
-96.6991566299999,40.7896144200001,3872,0106868502,"SELECT SPECIALTY HOSPITAL - LINCOLN, INC","2300 SOUTH 16TH STREET, 7TH FLOOR",LINCOLN,NE,68502,NOT AVAILABLE,(402) 483-8444,LONG TERM CARE,OPEN,24,LANCASTER,31109,USA,40.78961442,-96.69915663,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY/OTHER,2020/04/07 00:00:00+00,http://www.selectspecialtyhospitals.com/,H000124,SELECT SPECIALTY HOSPITAL - LINCOLN,31,PROPRIETARY,-999,24,NOT AVAILABLE,Y
-95.9485291399999,41.1370445000001,3873,0106168123,"BELLEVUE MEDICAL CENTER, LLC",2500 BELLEVUE MEDICAL CENTER DR,BELLEVUE,NE,68123,NOT AVAILABLE,(402) 763-3600,GENERAL ACUTE CARE,OPEN,91,SARPY,31153,USA,41.1370445,-95.94852914,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY/OTHER,2020/04/07 00:00:00+00,NOT AVAILABLE,H000115,BELLEVUE MEDICAL CENTER,31,PROPRIETARY,-999,91,NOT AVAILABLE,Y
-101.71871887,41.15124201,3874,0002269153,BANNER HEALTH,2601 NORTH SPRUCE ST,OGALLALA,NE,69153,NOT AVAILABLE,(308) 284-4011,CRITICAL ACCESS,OPEN,18,KEITH,31101,USA,41.15124201,-101.71871887,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,NOT AVAILABLE,470001,OGALLALA COMMUNITY HOSPITAL,31,PROPRIETARY,-999,18,LEVEL IV,Y
-98.3716427099999,40.92605948,3875,0106068803,CATHOLIC HEALTH INITIATIVES,2620 WEST FAIDLEY AVE,GRAND ISLAND,NE,68803,NOT AVAILABLE,(308) 384-4600,GENERAL ACUTE CARE,OPEN,155,HALL,31079,USA,40.92605948,-98.37164271,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY/OTHER,2020/04/07 00:00:00+00,NOT AVAILABLE,370001,CHI HEALTH ST. FRANCIS,31,NON-PROFIT,-999,155,LEVEL III,Y
-97.4526841799999,42.0338928300001,3876,0002468701,FAITH REGIONAL HEALTH SERVICES,2700 WEST NORFOLK AVE,NORFOLK,NE,68701,NOT AVAILABLE,(402) 371-4880,GENERAL ACUTE CARE,OPEN,131,MADISON,31119,USA,42.03389283,-97.45268418,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY/OTHER,2020/04/07 00:00:00+00,http://www.frhs.org,520001,FAITH REGIONAL HEALTH SERVICES,31,NON-PROFIT,-999,131,LEVEL III,Y
-98.94280528,41.6021114800001,3877,0002568862,VALLEY COUNTY HEALTH,2707 L STREET,ORD,NE,68862,NOT AVAILABLE,(308) 728-4200,CRITICAL ACCESS,OPEN,16,VALLEY,31175,USA,41.60211148,-98.94280528,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,NOT AVAILABLE,780001,VALLEY COUNTY HOSPITAL DBA VALLEY COUNTY HEALTH SYS,31,GOVERNMENT - LOCAL,-999,16,LEVEL IV,Y
-96.18685133,40.6673055000001,3878,0008968446,COMMUNITY MEMORIAL HOSPITAL DISTRICT,2731 HEALTHCARE DR,SYRACUSE,NE,68446,NOT AVAILABLE,(402) 269-2011,CRITICAL ACCESS,OPEN,10,OTOE,31131,USA,40.6673055,-96.18685133,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,NOT AVAILABLE,H000134,COMMUNITY MEMORIAL HOSPITAL DISTRICT DBA SYRACUSE,31,GOVERNMENT - DISTRICT/AUTHORITY,-999,10,LEVEL IV,Y
-96.13563712,41.23286977,3879,0002668144,"OUTLOOK, LLC - NEBRASKA MEDICAL CENTER",2808 SOUTH 143RD PLAZA,OMAHA,NE,68144,NOT AVAILABLE,(402) 609-3000,GENERAL ACUTE CARE,OPEN,24,DOUGLAS,31055,USA,41.23286977,-96.13563712,622310,ORTHOPEDIC HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,NOT AVAILABLE,H000105,NEBRASKA ORTHOPAEDIC HOSPITAL DBA ORTHONEBRASKA,31,PROPRIETARY,-999,24,NOT AVAILABLE,N
-102.19985183,42.81217752,3880,0002769343,GORDON MEMORIAL HOSPITAL DISTRICT,300 EAST 8TH ST,GORDON,NE,69343,NOT AVAILABLE,(308) 282-0401,CRITICAL ACCESS,OPEN,25,SHERIDAN,31161,USA,42.81217752,-102.19985183,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,http://www.gordonmemorial.org,730001,GORDON MEMORIAL HOSPITAL DBA GORDON MEMORIAL HOSPITAL,31,GOVERNMENT - DISTRICT/AUTHORITY,-999,25,LEVEL IV,N
-98.65038285,42.4606455000001,3881,0009068763,AVERA ST. ANTHONY'S HOSPITAL,300 NORTH 2ND ST,O' NEILL,NE,68763,NOT AVAILABLE,(402) 336-2611,CRITICAL ACCESS,OPEN,25,HOLT,31089,USA,42.4606455,-98.65038285,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,http://www.avera.org/st-anthonys,410002,AVERA ST. ANTHONY'S HOSPITAL,31,NON-PROFIT,-999,25,LEVEL IV,Y
-97.0914344,40.91002173,3882,0106668434,MEMORIAL HEALTH CARE SYSTEMS,300 NORTH COLUMBIA AVE,SEWARD,NE,68434,NOT AVAILABLE,(402) 643-2971,CRITICAL ACCESS,OPEN,24,SEWARD,31159,USA,40.91002173,-97.0914344,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY/OTHER,2020/04/07 00:00:00+00,NOT AVAILABLE,720001,MEMORIAL HEALTH CARE SYSTEMS DBA MEMORIAL HOSPITAL,31,NON-PROFIT,-999,24,NOT AVAILABLE,Y
-98.38072088,40.8861415000001,3883,0196784698,GRAND ISLAND REGIONAL MEDICAL CENTER,3533 PRAIRIEVIEW STREET,GRAND ISLAND,NE,68803,NOT AVAILABLE,(308) 675-5000,GENERAL ACUTE CARE,OPEN,67,HALL,31079,USA,40.8861415,-98.38072088,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY/OTHER,2022/03/02 00:00:00+00,NOT AVAILABLE,H000136,GRAND ISLAND REGIONAL MEDICAL CENTER,31,GOVERNMENT - LOCAL,-999,67,NOT AVAILABLE,Y
-97.1225303099999,41.2466945100001,3884,0002968632,BUTLER COUNTY,372 SOUTH 9TH STREET,DAVID CITY,NE,68632,NOT AVAILABLE,(402) 367-1200,CRITICAL ACCESS,OPEN,20,BUTLER,31023,USA,41.24669451,-97.12253031,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,NOT AVAILABLE,090001,BUTLER COUNTY HEALTH CARE CENTER,31,GOVERNMENT - LOCAL,-999,20,NOT AVAILABLE,Y
-103.66474127,41.8866798500001,3885,0003069361,REGIONAL WEST MEDICAL CENTER,4021 AVE B,SCOTTSBLUFF,NE,69361,NOT AVAILABLE,(308) 635-3711,GENERAL ACUTE CARE,OPEN,172,SCOTTS BLUFF,31157,USA,41.88667985,-103.66474127,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY/OTHER,2020/04/07 00:00:00+00,http://www.rwhs.org,700001,REGIONAL WEST MEDICAL CENTER,31,PROPRIETARY,-999,172,LEVEL II,Y
-98.98266201,42.5288883200001,3886,0003168713,"WEST HOLT MEMORIAL HOSPITAL, INC",406 W NEELY ST,ATKINSON,NE,68713,NOT AVAILABLE,(402) 925-2811,CRITICAL ACCESS,OPEN,17,HOLT,31089,USA,42.52888832,-98.98266201,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,http://www.westholtmed.org,410001,WEST HOLT MEMORIAL HOSPITAL,31,PROPRIETARY,-999,17,LEVEL IV,Y
-95.9744051599999,41.2460658000001,3887,0010268105,DOUGLAS COUNTY,4102 WOOLWORTH AVE,OMAHA,NE,68105,NOT AVAILABLE,(402) 444-7676,PSYCHIATRIC,OPEN,16,DOUGLAS,31055,USA,41.2460658,-95.97440516,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,NOT AVAILABLE,260006,DOUGLAS COUNTY COMMUNITY MENTAL HEALTH CENTER,31,GOVERNMENT - LOCAL,-999,16,NOT AVAILABLE,N
-95.94851923,41.2558649100001,3888,0009968131,CHI HEALTH BERGAN MERCY HOSPITAL,415 SOUTH 25TH AVENUE,OMAHA,NE,68131,NOT AVAILABLE,(402) 717-5320,GENERAL ACUTE CARE,OPEN,64,DOUGLAS,31055,USA,41.25586491,-95.94851923,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,NOT AVAILABLE,H000110,LASTING HOPE RECOVERY CENTER,31,NON-PROFIT,-999,64,LEVEL I,N
-96.70606004,41.84345168,3889,0003368788,"FRANCISCAN CARE SERVICES, INC",430 NORTH MONITOR ST,WEST POINT,NE,68788,NOT AVAILABLE,(402) 372-2404,CRITICAL ACCESS,OPEN,25,CUMING,31039,USA,41.84345168,-96.70606004,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,NOT AVAILABLE,180001,ST. FRANCIS MEMORIAL HOSPITAL,31,PROPRIETARY,-999,25,LEVEL IV,Y
-96.49176522,41.4524164800001,3890,0003468025,METHODIST FREMONT HEALTH,450 EAST 23RD ST,FREMONT,NE,68025,NOT AVAILABLE,(402) 727-3381,GENERAL ACUTE CARE,OPEN,75,DODGE,31053,USA,41.45241648,-96.49176522,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,http://www.famc.org,H000133,METHODIST FREMONT HEALTH,31,NON-PROFIT,-999,75,NOT AVAILABLE,Y
-97.38490108,41.45517805,3891,0003568601,"COLUMBUS COMMUNITY HOSPITAL, INC",4600 38TH ST,COLUMBUS,NE,68601,NOT AVAILABLE,(402) 562-3362,GENERAL ACUTE CARE,OPEN,50,PLATTE,31141,USA,41.45517805,-97.38490108,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,http://www.columbushosp.org,630001,COLUMBUS COMMUNITY HOSPITAL,31,PROPRIETARY,-999,50,LEVEL III,Y
-103.66684855,41.23255777,3892,0003669145,KIMBALL COUNTY,505 SOUTH BURG ST,KIMBALL,NE,69145,NOT AVAILABLE,(308) 235-1951,CRITICAL ACCESS,OPEN,15,KIMBALL,31105,USA,41.23255777,-103.66684855,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,NOT AVAILABLE,480001,KIMBALL COUNTY HOSPITAL DBA KIMBALL HEALTH SERVICES,31,GOVERNMENT - LOCAL,-999,15,LEVEL IV,N
-96.0247396,41.1611352900001,3893,0196784699,"PAPILLION FAMILY HOSPITAL, LLC",529 PINNACLE DRIVE,PAPILLION,NE,68046,NOT AVAILABLE,(402) 268-1212,GENERAL ACUTE CARE,OPEN,4,SARPY,31153,USA,41.16113529,-96.0247396,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY/OTHER,2022/03/03 00:00:00+00,NOT AVAILABLE,H000140,"PAPILLION FAMILY HOSPITAL, LLC",31,PROPRIETARY,-999,4,NOT AVAILABLE,N
-96.6468178599999,40.7898798100001,3894,0104868506,MADONNA REHABILITATION HOSPITAL LINCOLN,5401 SOUTH ST,LINCOLN,NE,68506,NOT AVAILABLE,(402) 413-3000,REHABILITATION,OPEN,67,LANCASTER,31109,USA,40.78987981,-96.64681786,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY/OTHER,2020/04/07 00:00:00+00,http://www.madonna.org,500005,MADONNA REHABILITATION HOSPITAL LINCOLN,31,PROPRIETARY,-999,67,NOT AVAILABLE,N
-96.648023086,40.7904510390001,3895,0196784700,MADONNA REHABILITATION SPECIALTY HOSPITAL LINCOLN,5401 SOUTH ST,LINCOLN,NE,68506,NOT AVAILABLE,(402) 413-3000,LONG TERM CARE,OPEN,77,LANCASTER,31109,USA,40.79045104,-96.64802309,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY/OTHER,2022/03/02 00:00:00+00,http://www.madonna.org,507001,MADONNA REHABILITATION SPECIALTY HOSPITAL LINCOLN,31,PROPRIETARY,-999,77,NOT AVAILABLE,N
-96.62717865,40.80837947,3896,0105968510,CATHOLIC HEALTH INITIATIVES,555 SOUTH 70TH ST,LINCOLN,NE,68510,NOT AVAILABLE,(402) 219-8000,GENERAL ACUTE CARE,OPEN,258,LANCASTER,31109,USA,40.80837947,-96.62717865,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY/OTHER,2020/04/07 00:00:00+00,NOT AVAILABLE,500007,CHI HEALTH ST. ELIZABETH,31,NON-PROFIT,-999,258,LEVEL III,Y
-100.76997434,41.1217339500001,3897,0004069101,NORTH PLATTE NE HOSPITAL CORPORATION,601 WEST LEOTA ST,NORTH PLATTE,NE,69101,NOT AVAILABLE,(308) 568-8000,GENERAL ACUTE CARE,OPEN,116,LINCOLN,31111,USA,41.12173395,-100.76997434,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,NOT AVAILABLE,510001,NORTH PLATTE NEBRASKA HOSPITAL CORPORATION DBA GREAT PLAINS HEALTH,31,PROPRIETARY,-999,116,LEVEL III,Y
-96.02028902,41.3222431500001,3898,0104968122,ALEGENT HEALTH,6901 NORTH 72ND ST,OMAHA,NE,68122,NOT AVAILABLE,(402) 572-2121,GENERAL ACUTE CARE,OPEN,352,DOUGLAS,31055,USA,41.32224315,-96.02028902,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY/OTHER,2020/04/07 00:00:00+00,NOT AVAILABLE,260002,CHI HEALTH IMMANUEL,31,PROPRIETARY,-999,352,NOT AVAILABLE,Y
-96.21228906,41.26463957,3899,0010068022,NEBRASKA METHODIST HOSPITAL,707 NORTH 190TH PLAZA,ELKHORN,NE,68022,NOT AVAILABLE,(402) 815-4000,GENERAL ACUTE CARE,OPEN,137,DOUGLAS,31055,USA,41.26463957,-96.21228906,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,NOT AVAILABLE,H000116,METHODIST WOMEN'S HOSPITAL,31,NON-PROFIT,-999,137,NOT AVAILABLE,Y
-98.38806583,40.5909138000001,3900,0004468901,THE MARY LANNING MEMORIAL HOSPITAL ASSOCIATION,715 N ST JOSEPH AVE,HASTINGS,NE,68901,NOT AVAILABLE,(402) 461-5108,GENERAL ACUTE CARE,OPEN,170,ADAMS,31001,USA,40.5909138,-98.38806583,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,http://www.marylanning.org,010002,THE MARY LANNING MEMORIAL HOSPITAL ASSOCIATION DBA,31,NON-PROFIT,-999,170,LEVEL III,Y
-98.94285322,40.49543098,3901,0004568959,KEARNEY COUNTY,727 EAST 1ST ST,MINDEN,NE,68959,NOT AVAILABLE,(308) 832-3400,CRITICAL ACCESS,OPEN,10,KEARNEY,31099,USA,40.49543098,-98.94285322,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY,2020/04/07 00:00:00+00,NOT AVAILABLE,460001,KEARNEY COUNTY HEALTH SERVICES,31,GOVERNMENT - LOCAL,-999,10,NOT AVAILABLE,Y
-96.03107033,41.23963802,3902,0105668124,ALEGENT HEALTH,7500 MERCY RD,OMAHA,NE,68124,NOT AVAILABLE,(402) 398-6060,GENERAL ACUTE CARE,OPEN,396,DOUGLAS,31055,USA,41.23963802,-96.03107033,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY/OTHER,2020/04/07 00:00:00+00,NOT AVAILABLE,260001,ALEGENT HEALTH BERGAN MERCY HEALTH SYSTEM DBA CHI,31,PROPRIETARY,-999,396,NOT AVAILABLE,Y
-96.59351305,40.7366810300001,3903,0105868526,NEBRASKA HEART HOSPITAL,7500 SOUTH 91ST ST,LINCOLN,NE,68526,NOT AVAILABLE,(402) 327-2700,GENERAL ACUTE CARE,OPEN,63,LANCASTER,31109,USA,40.73668103,-96.59351305,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY/OTHER,2020/04/07 00:00:00+00,NOT AVAILABLE,H000118,CHI HEALTH NEBRASKA HEART,31,PROPRIETARY,-999,63,NOT AVAILABLE,Y
-96.61730779,40.7692457100001,3904,0196784701,ADVANCED MEDICAL IMAGING SURGERY CENTER LLC,7555 PIONEERS BLVD,LINCOLN,NE,68506,NOT AVAILABLE,(402) 484-4858,GENERAL ACUTE CARE,OPEN,-999,LANCASTER,31109,USA,40.76924571,-96.61730779,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.nebraska.gov/hhs/lists/search.cgi,2021/12/15 00:00:00+00,IMAGERY/OTHER,2022/03/02 00:00:00+00,NOT AVAILABLE,ASC084,ADVANCED MEDICAL IMAGING SURGERY CENTER,31,PROPRIETARY,-999,-999,NOT AVAILABLE,N
